x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,visibility_0,visibility_1,visibility_2,visibility_3,visibility_4,visibility_5,visibility_6,visibility_7,visibility_8,visibility_9,visibility_10,visibility_11,visibility_12,visibility_13,visibility_14,visibility_15,visibility_16,visibility_17,visibility_18,visibility_19,visibility_20,visibility_21,visibility_22,visibility_23,visibility_24,visibility_25,visibility_26,visibility_27,visibility_28,visibility_29,visibility_30,visibility_31,visibility_32,action
0.3758160173892975,0.365715891122818,-0.3073989748954773,0.9999939203262329,0.38665711879730225,0.34766602516174316,-0.27130118012428284,0.9999905824661255,0.39376553893089294,0.34976091980934143,-0.27131927013397217,0.9999889135360718,0.3996075391769409,0.3517274260520935,-0.27157822251319885,0.9999866485595703,0.36277490854263306,0.34373533725738525,-0.27917081117630005,0.9999929666519165,0.35455381870269775,0.3434891104698181,-0.2794972062110901,0.999992847442627,0.34789353609085083,0.3439585566520691,-0.27957987785339355,0.9999912977218628,0.4051915109157562,0.36428746581077576,-0.09110367298126221,0.9999921321868896,0.3369597792625427,0.35516512393951416,-0.13067489862442017,0.9999969005584717,0.3872487545013428,0.3890702426433563,-0.24323347210884094,0.9999979734420776,0.3577544093132019,0.386305570602417,-0.2547549307346344,0.9999984502792358,0.43409332633018494,0.4970256984233856,-0.02400919422507286,0.99991774559021,0.2815603017807007,0.4775708019733429,-0.09310226887464523,0.9999479055404663,0.4723691940307617,0.6590414047241211,-0.21805858612060547,0.9995317459106445,0.21578718721866608,0.6310765147209167,-0.3457723557949066,0.9997044205665588,0.46341192722320557,0.48002827167510986,-0.4999452829360962,0.9990746974945068,0.27192336320877075,0.45609793066978455,-0.5594606995582581,0.9992089867591858,0.45228347182273865,0.44263318181037903,-0.5455190539360046,0.9947652816772461,0.2909708023071289,0.42438197135925293,-0.5919790863990784,0.9955176711082458,0.4461219012737274,0.4335516393184662,-0.5106917023658752,0.9936436414718628,0.2971727252006531,0.413155198097229,-0.5622231960296631,0.9940727353096008,0.447040855884552,0.4417911171913147,-0.49268263578414917,0.9938822984695435,0.2935125529766083,0.42451557517051697,-0.5498202443122864,0.992699921131134,0.3963538408279419,0.7822648286819458,0.014765044674277306,0.9997740387916565,0.2962382435798645,0.7814083695411682,-0.014613611623644829,0.9995137453079224,0.39115047454833984,0.9604253768920898,-0.22655659914016724,0.8962766528129578,0.31088948249816895,0.940500795841217,-0.25084078311920166,0.933205246925354,0.3790108859539032,1.084125280380249,0.07206319272518158,0.0846547856926918,0.31458809971809387,1.048794150352478,0.11339742690324783,0.06040988117456436,0.3752577006816864,1.1011492013931274,0.10672169178724289,0.08259814232587814,0.3110342025756836,1.061981201171875,0.15686528384685516,0.05436544492840767,0.3713621199131012,1.146757960319519,0.03923994302749634,0.02718125656247139,0.3307134211063385,1.1153290271759033,0.11152917146682739,0.017686134204268456,cat
0.3817724883556366,0.36492809653282166,-0.37399667501449585,0.9999784231185913,0.3918648064136505,0.3468857705593109,-0.34198373556137085,0.9999709129333496,0.3981762230396271,0.349418044090271,-0.3420540988445282,0.9999641180038452,0.40328434109687805,0.3517518639564514,-0.3422892987728119,0.9999557733535767,0.36881911754608154,0.34252575039863586,-0.34815457463264465,0.9999781847000122,0.3603406548500061,0.3425045311450958,-0.34848541021347046,0.9999772310256958,0.35346999764442444,0.34320569038391113,-0.34863629937171936,0.9999744892120361,0.40751296281814575,0.3659130036830902,-0.1734875589609146,0.9999576807022095,0.34013831615448,0.3551223874092102,-0.2051292359828949,0.9999864101409912,0.3923288881778717,0.38917139172554016,-0.31208571791648865,0.9999862909317017,0.36367353796958923,0.38598471879959106,-0.32131659984588623,0.9999901056289673,0.4370449185371399,0.49336233735084534,-0.10747509449720383,0.9997753500938416,0.2823743522167206,0.47082972526550293,-0.15864135324954987,0.9998964071273804,0.4662976861000061,0.6629194021224976,-0.32257041335105896,0.9986705780029297,0.21748095750808716,0.6266670823097229,-0.4137496054172516,0.9989767074584961,0.46457439661026,0.48611050844192505,-0.6136811375617981,0.9977411031723022,0.27392828464508057,0.45197734236717224,-0.6416458487510681,0.9982374906539917,0.4555386006832123,0.44759413599967957,-0.6630553007125854,0.9908393025398254,0.2936163544654846,0.4197007715702057,-0.6803134083747864,0.9928836822509766,0.4499959945678711,0.43563854694366455,-0.6289058923721313,0.9892758131027222,0.2988286018371582,0.4082114100456238,-0.6501042246818542,0.9908491373062134,0.4517671763896942,0.4462936520576477,-0.6073492169380188,0.9890509843826294,0.2952916920185089,0.4197050929069519,-0.6328499913215637,0.9880397915840149,0.3921302258968353,0.7640413045883179,0.004237165208905935,0.9996227025985718,0.2945854067802429,0.7552324533462524,-0.0038889364805072546,0.9994469285011292,0.3659706115722656,0.9204742908477783,-0.21806086599826813,0.7878267765045166,0.284534752368927,0.9227455854415894,-0.20792891085147858,0.8354751467704773,0.351044625043869,1.0092458724975586,0.06462669372558594,0.05161435529589653,0.2808704376220703,1.0058317184448242,0.09994573146104813,0.04767517372965813,0.3500268757343292,1.0237700939178467,0.09818591922521591,0.07004551589488983,0.2781567871570587,1.0176786184310913,0.13627982139587402,0.0514630563557148,0.3327963352203369,1.0526766777038574,0.030232639983296394,0.024832379072904587,0.2871163487434387,1.0554805994033813,0.07462937384843826,0.02090550772845745,cat
0.38294392824172974,0.3623778223991394,-0.2908796966075897,0.9999737739562988,0.39088892936706543,0.34379321336746216,-0.2520220875740051,0.9999710321426392,0.3967965245246887,0.34588414430618286,-0.25205621123313904,0.9999634027481079,0.4020409882068634,0.3480208218097687,-0.25238245725631714,0.9999630451202393,0.3688966929912567,0.33985644578933716,-0.2615678608417511,0.9999783039093018,0.3604642450809479,0.33973801136016846,-0.26192528009414673,0.9999762773513794,0.35275763273239136,0.3405945897102356,-0.26213642954826355,0.9999741315841675,0.40551480650901794,0.3623339533805847,-0.0674390122294426,0.9999673366546631,0.33947956562042236,0.3530343770980835,-0.11376844346523285,0.9999876022338867,0.39228877425193787,0.38623085618019104,-0.22448231279850006,0.9999803304672241,0.364828497171402,0.38498178124427795,-0.23790811002254486,0.9999866485595703,0.4387455880641937,0.49249836802482605,-0.003877974348142743,0.9998219609260559,0.2803049087524414,0.4756351411342621,-0.07963524013757706,0.9998993873596191,0.47044020891189575,0.662175714969635,-0.20852220058441162,0.9989826083183289,0.21458137035369873,0.6280642747879028,-0.3556327819824219,0.9993281364440918,0.46507394313812256,0.4821709394454956,-0.48887842893600464,0.9979720711708069,0.27311941981315613,0.45354437828063965,-0.5785104632377625,0.998085618019104,0.455705851316452,0.4425608217716217,-0.5357130169868469,0.9913402199745178,0.2932984232902527,0.4172325134277344,-0.6165284514427185,0.9920982122421265,0.4497901201248169,0.4317515194416046,-0.5012609362602234,0.9900410771369934,0.2966017425060272,0.4047628343105316,-0.5809195637702942,0.9900189638137817,0.45118051767349243,0.44289740920066833,-0.4828145205974579,0.9905369877815247,0.2954368591308594,0.4221336841583252,-0.5685371160507202,0.9876343011856079,0.399940550327301,0.7848178744316101,0.026688845828175545,0.9998206496238708,0.2958812713623047,0.7798698544502258,-0.026249542832374573,0.9995740056037903,0.3978801965713501,0.9201143980026245,-0.2865850627422333,0.8268113732337952,0.3249288499355316,0.9480351209640503,-0.27427220344543457,0.8243929743766785,0.3793089985847473,1.0694983005523682,-0.1187836229801178,0.07041911035776138,0.30454036593437195,1.0527887344360352,-0.02783665992319584,0.02930651232600212,0.3744771480560303,1.0971622467041016,-0.09624910354614258,0.09875506162643433,0.294452965259552,1.0684161186218262,0.0038445466198027134,0.037402600049972534,0.37535470724105835,1.1084333658218384,-0.18234883248806,0.03141147643327713,0.3254697918891907,1.0979828834533691,-0.06972887367010117,0.012996343895792961,cat
0.378385066986084,0.36633527278900146,-0.37212303280830383,0.999977707862854,0.38798078894615173,0.34676164388656616,-0.33265236020088196,0.9999637603759766,0.39453572034835815,0.3483603000640869,-0.33273550868034363,0.9999555349349976,0.4001809358596802,0.3501536250114441,-0.33291929960250854,0.9999533891677856,0.36500856280326843,0.34422823786735535,-0.3441455066204071,0.9999761581420898,0.35604143142700195,0.34438812732696533,-0.3443988561630249,0.9999760389328003,0.3487338125705719,0.34517964720726013,-0.3444811999797821,0.999974250793457,0.4055258631706238,0.36345818638801575,-0.13504959642887115,0.9999569654464722,0.3366031348705292,0.35577094554901123,-0.19105559587478638,0.9999858140945435,0.3889167010784149,0.39132294058799744,-0.30072280764579773,0.9999819993972778,0.3610237240791321,0.39067429304122925,-0.3168350160121918,0.9999884366989136,0.4338909983634949,0.4974674582481384,-0.05159762129187584,0.9997212290763855,0.27911844849586487,0.4770876169204712,-0.14958152174949646,0.9998877048492432,0.4704042673110962,0.6589094400405884,-0.23176689445972443,0.996402382850647,0.21701370179653168,0.6303586959838867,-0.40285080671310425,0.9985778331756592,0.46572476625442505,0.48539096117019653,-0.5034508109092712,0.9937095642089844,0.27101075649261475,0.456895112991333,-0.6036161184310913,0.9952613711357117,0.45588237047195435,0.4426099956035614,-0.5506497025489807,0.9777595400810242,0.28936704993247986,0.4222373068332672,-0.6431174874305725,0.9814934730529785,0.4490263760089874,0.43242794275283813,-0.5199248790740967,0.9746351838111877,0.2933572828769684,0.4114871621131897,-0.6116086840629578,0.9775292873382568,0.4496992230415344,0.4414474070072174,-0.4987516403198242,0.9735339283943176,0.29044678807258606,0.42432212829589844,-0.5946264266967773,0.9716298580169678,0.3942040205001831,0.7758527398109436,0.031536269932985306,0.999543309211731,0.2941463589668274,0.7704174518585205,-0.031349066644907,0.9992064833641052,0.3928389847278595,0.9105181694030762,-0.18538062274456024,0.788565456867218,0.31699424982070923,0.9419919848442078,-0.2285557985305786,0.8721100091934204,0.3708239197731018,0.997635543346405,0.11564236134290695,0.09771405905485153,0.3011929988861084,1.0071426630020142,0.11498264968395233,0.09297998249530792,0.36474689841270447,1.008863925933838,0.15055716037750244,0.11638061702251434,0.2948460280895233,1.011470913887024,0.15537528693675995,0.08449085056781769,0.36613866686820984,1.0477488040924072,0.09938935935497284,0.06601828336715698,0.3134497106075287,1.0625689029693604,0.11030789464712143,0.05698016658425331,cat
0.37528491020202637,0.3656773269176483,-0.31444433331489563,0.9999912977218628,0.3870637118816376,0.3474663197994232,-0.28023314476013184,0.9999872446060181,0.3934786915779114,0.3501587510108948,-0.2802814245223999,0.9999853372573853,0.3999941349029541,0.3533059060573578,-0.2805108428001404,0.9999817609786987,0.3642076253890991,0.3417398929595947,-0.28648027777671814,0.9999911785125732,0.3556358218193054,0.3405250906944275,-0.2867772877216339,0.9999912977218628,0.3475356101989746,0.3401322066783905,-0.2868488132953644,0.9999899864196777,0.40526247024536133,0.3682039678096771,-0.10225537419319153,0.9999872446060181,0.33309516310691833,0.35438913106918335,-0.13619139790534973,0.9999957084655762,0.3840809762477875,0.38948339223861694,-0.2507377564907074,0.9999963045120239,0.35668009519577026,0.3856845200061798,-0.26075515151023865,0.9999973773956299,0.4298775792121887,0.500659704208374,-0.046650711447000504,0.9998416900634766,0.27925509214401245,0.4790976643562317,-0.0789753720164299,0.9999250173568726,0.46649688482284546,0.6665047407150269,-0.2257310450077057,0.9988498687744141,0.21993130445480347,0.6378436088562012,-0.3191114068031311,0.9991888403892517,0.4670356512069702,0.4833540618419647,-0.46873217821121216,0.998034656047821,0.27336156368255615,0.4514833092689514,-0.5409142374992371,0.9984400868415833,0.4591642916202545,0.44087812304496765,-0.5080900192260742,0.9908406138420105,0.2924934923648834,0.41721153259277344,-0.5752964019775391,0.9926247000694275,0.4524640440940857,0.4292396306991577,-0.4816659986972809,0.9892413020133972,0.29860949516296387,0.4040529131889343,-0.5456202626228333,0.9905951023101807,0.4529743790626526,0.441753089427948,-0.46369290351867676,0.9889528751373291,0.29412519931793213,0.41878750920295715,-0.5317995548248291,0.9879789352416992,0.39574235677719116,0.769260048866272,-0.004424315877258778,0.9993694424629211,0.29961657524108887,0.7786643505096436,0.004671430215239525,0.9991306662559509,0.3777967393398285,0.9696850776672363,-0.17989787459373474,0.893689751625061,0.29839640855789185,0.9601802825927734,-0.1909332275390625,0.9239826798439026,0.3810654580593109,1.084147572517395,0.1826838105916977,0.0861857607960701,0.3187217116355896,1.0578629970550537,0.20426726341247559,0.09596908837556839,0.3825018107891083,1.0952831506729126,0.2231627106666565,0.06378277391195297,0.3212369978427887,1.069431185722351,0.24897412955760956,0.06828172504901886,0.3644755482673645,1.1447491645812988,0.1607811450958252,0.03350142017006874,0.32346081733703613,1.1182940006256104,0.20346027612686157,0.03300212696194649,cat
0.380306214094162,0.3673518896102905,-0.30672916769981384,0.9999947547912598,0.3887616991996765,0.34910258650779724,-0.26906776428222656,0.9999915361404419,0.39444518089294434,0.3505052328109741,-0.26906877756118774,0.9999903440475464,0.4001513123512268,0.35225796699523926,-0.26933345198631287,0.9999887943267822,0.36715543270111084,0.34512197971343994,-0.27890127897262573,0.9999942779541016,0.35809898376464844,0.34438759088516235,-0.27921876311302185,0.9999946355819702,0.34959322214126587,0.3443862497806549,-0.2792988419532776,0.9999935626983643,0.40374648571014404,0.36300572752952576,-0.07934623956680298,0.9999922513961792,0.33633285760879517,0.3546279966831207,-0.1293306052684784,0.9999973773956299,0.38816210627555847,0.3903132975101471,-0.2388242483139038,0.9999973773956299,0.36307692527770996,0.3904455602169037,-0.25333699584007263,0.9999980926513672,0.43164753913879395,0.4969059228897095,-0.015462261624634266,0.9998961687088013,0.2787472605705261,0.47291138768196106,-0.08337080478668213,0.9999415874481201,0.4671635329723358,0.6609731912612915,-0.19464276731014252,0.9994410872459412,0.2200392633676529,0.6293570399284363,-0.3350774049758911,0.9995847344398499,0.470345139503479,0.48185181617736816,-0.4519713521003723,0.998931348323822,0.27414441108703613,0.4530005156993866,-0.5451754331588745,0.9988335967063904,0.4581746459007263,0.43916016817092896,-0.4946932792663574,0.9941995143890381,0.2925752103328705,0.41608721017837524,-0.5807321071624756,0.9940552711486816,0.45256760716438293,0.4289127588272095,-0.46468546986579895,0.9931958913803101,0.297742635011673,0.404481440782547,-0.5501331686973572,0.9925225377082825,0.4542013704776764,0.4397489130496979,-0.4463486969470978,0.9933786392211914,0.29426026344299316,0.4182099401950836,-0.5361588597297668,0.9911439418792725,0.3972996771335602,0.7776432633399963,0.013062258251011372,0.9997637867927551,0.294973224401474,0.7863770723342896,-0.012782895006239414,0.9995256662368774,0.38861751556396484,0.9684022068977356,-0.23494952917099,0.8905253410339355,0.31005772948265076,0.9485429525375366,-0.24972479045391083,0.9153149724006653,0.3792017698287964,1.0883455276489258,0.07864301651716232,0.08505842089653015,0.3180229663848877,1.040865182876587,0.14842209219932556,0.05670267343521118,0.3776911199092865,1.1034635305404663,0.11557154357433319,0.07546188682317734,0.31529107689857483,1.049743890762329,0.1961531788110733,0.0513957254588604,0.36748552322387695,1.1484155654907227,0.04860106110572815,0.031061751767992973,0.3314599394798279,1.104206919670105,0.16084103286266327,0.019590571522712708,cat
0.379414439201355,0.3648974895477295,-0.2876124382019043,0.9999974966049194,0.38922908902168274,0.3466666042804718,-0.25075313448905945,0.9999960660934448,0.3948380649089813,0.34843236207962036,-0.2507360577583313,0.9999953508377075,0.40038079023361206,0.35043707489967346,-0.25097760558128357,0.999994158744812,0.36711084842681885,0.342816025018692,-0.25829797983169556,0.9999972581863403,0.358367919921875,0.3421032726764679,-0.2586289048194885,0.9999972581863403,0.35026347637176514,0.3420334458351135,-0.2586885988712311,0.9999967813491821,0.4046242833137512,0.363898366689682,-0.06677693128585815,0.999996542930603,0.3365107476711273,0.3543347120285034,-0.10525670647621155,0.999998927116394,0.38851508498191833,0.3872548043727875,-0.22234779596328735,0.9999990463256836,0.3613889813423157,0.3857745826244354,-0.23372609913349152,0.9999992847442627,0.43279731273651123,0.4962255656719208,-0.005675076972693205,0.9999393224716187,0.28132057189941406,0.4783226251602173,-0.0633029043674469,0.9999690055847168,0.4692077934741974,0.655792236328125,-0.18310101330280304,0.9996021389961243,0.21797658503055573,0.6360330581665039,-0.3109666109085083,0.9997610449790955,0.46360352635383606,0.474224716424942,-0.4340946078300476,0.9992528557777405,0.27261030673980713,0.4526672065258026,-0.5298150181770325,0.9994531273841858,0.45422032475471497,0.43127521872520447,-0.4733401834964752,0.9952710270881653,0.29192793369293213,0.41520312428474426,-0.5636036396026611,0.9966778755187988,0.44881001114845276,0.4201205372810364,-0.44425448775291443,0.9942333102226257,0.2980489134788513,0.40187981724739075,-0.532442569732666,0.9955970644950867,0.44991981983184814,0.43439391255378723,-0.42785021662712097,0.9945376515388489,0.29365596175193787,0.41725823283195496,-0.5194485783576965,0.9946209192276001,0.39703091979026794,0.7876021265983582,0.004819740075618029,0.9998059868812561,0.2999590039253235,0.7831534147262573,-0.004581606946885586,0.9996731281280518,0.3887879550457001,0.9860794544219971,-0.2079482227563858,0.9076393246650696,0.30646950006484985,0.9660725593566895,-0.2181488573551178,0.9410713911056519,0.38085129857063293,1.1031687259674072,0.13605642318725586,0.09299898147583008,0.31521302461624146,1.0716936588287354,0.18123535811901093,0.09314823150634766,0.37936636805534363,1.1172733306884766,0.17485587298870087,0.075347401201725,0.3138127326965332,1.0839333534240723,0.22745151817798615,0.06628265231847763,0.3683356046676636,1.1708518266677856,0.10727252811193466,0.0284538883715868,0.32495057582855225,1.139786720275879,0.18323856592178345,0.025647759437561035,cat
0.3719924986362457,0.3641672730445862,-0.24205094575881958,0.9999983310699463,0.3828507661819458,0.3461255431175232,-0.1986178308725357,0.999997615814209,0.38937774300575256,0.3478611409664154,-0.19855055212974548,0.9999972581863403,0.39518338441848755,0.34977370500564575,-0.19882041215896606,0.9999973773956299,0.3599483370780945,0.34210196137428284,-0.20734648406505585,0.9999982118606567,0.3514988422393799,0.3415793776512146,-0.20771726965904236,0.9999980926513672,0.34437820315361023,0.3416275978088379,-0.20781943202018738,0.9999978542327881,0.4005482792854309,0.3631977438926697,0.0036557025741785765,0.9999984502792358,0.33398473262786865,0.3528236150741577,-0.03877563402056694,0.9999990463256836,0.3832734525203705,0.3887130320072174,-0.17147836089134216,0.9999990463256836,0.354214608669281,0.3869107663631439,-0.18377363681793213,0.9999992847442627,0.4384250342845917,0.49701225757598877,0.06894145905971527,0.9999613761901855,0.28028327226638794,0.48090502619743347,-0.0060286917723715305,0.9999723434448242,0.47379571199417114,0.6617634892463684,-0.08108387887477875,0.9997815489768982,0.21558941900730133,0.6307668685913086,-0.25423985719680786,0.999829888343811,0.46545279026031494,0.4709530174732208,-0.3137999475002289,0.9995439648628235,0.2740127146244049,0.45684945583343506,-0.44365260004997253,0.9994490742683411,0.4547424614429474,0.4259204566478729,-0.3563667833805084,0.996635377407074,0.29209065437316895,0.42228755354881287,-0.47686922550201416,0.9962795376777649,0.44877204298973083,0.41781726479530334,-0.3269430100917816,0.996110737323761,0.2975231111049652,0.41124236583709717,-0.44654297828674316,0.9953509569168091,0.44883766770362854,0.4311733543872833,-0.30864739418029785,0.9968063831329346,0.2943548262119293,0.4244995713233948,-0.4355725944042206,0.9953252077102661,0.4025719463825226,0.8023241758346558,0.02452697791159153,0.9998770952224731,0.2927238941192627,0.8206918239593506,-0.023884227499365807,0.9997677206993103,0.4261569678783417,0.9225368499755859,-0.29878365993499756,0.8188289403915405,0.34789881110191345,0.9446207284927368,-0.3305298388004303,0.8842589259147644,0.4209231436252594,1.1195502281188965,-0.14030852913856506,0.08804146200418472,0.33763712644577026,1.1218147277832031,-0.09974633902311325,0.06684529036283493,0.4158176779747009,1.1500197649002075,-0.11980219930410385,0.0788673609495163,0.3278632164001465,1.1452815532684326,-0.06918293982744217,0.05376250296831131,0.42058467864990234,1.186145544052124,-0.22553090751171112,0.028034735471010208,0.36421990394592285,1.1957330703735352,-0.1628342568874359,0.019665351137518883,cat
0.3696575164794922,0.36024153232574463,-0.2822346091270447,0.9999955892562866,0.3787826597690582,0.3425106704235077,-0.24468359351158142,0.9999926090240479,0.38472166657447815,0.3440001308917999,-0.24459108710289001,0.9999918937683105,0.39001592993736267,0.34538373351097107,-0.24487410485744476,0.9999903440475464,0.35695090889930725,0.3397747576236725,-0.24956081807613373,0.9999947547912598,0.3489774763584137,0.33983027935028076,-0.24992048740386963,0.9999949932098389,0.3423653841018677,0.3403483033180237,-0.24999071657657623,0.9999938011169434,0.3949175179004669,0.357653945684433,-0.058302298188209534,0.9999959468841553,0.332430899143219,0.35185396671295166,-0.08364909887313843,0.9999980926513672,0.3810572624206543,0.3819374442100525,-0.21667137742042542,0.9999988079071045,0.3526262044906616,0.38135048747062683,-0.2243369221687317,0.9999990463256836,0.43349623680114746,0.48118752241134644,0.004683268256485462,0.9999644756317139,0.2803126573562622,0.4732969403266907,-0.04224640130996704,0.9999771118164062,0.4739980101585388,0.6544713377952576,-0.16743719577789307,0.9999256134033203,0.21871395409107208,0.6328240036964417,-0.2908550202846527,0.9999265670776367,0.4498436450958252,0.47660842537879944,-0.41744208335876465,0.999804675579071,0.2798781991004944,0.4537236988544464,-0.5069802403450012,0.9997829794883728,0.43151840567588806,0.43933433294296265,-0.45795440673828125,0.9979637861251831,0.29974302649497986,0.41721686720848083,-0.5424466729164124,0.998106837272644,0.4261500835418701,0.4305269718170166,-0.42688634991645813,0.9974496960639954,0.3050203025341034,0.4097023904323578,-0.508112907409668,0.9973887801170349,0.42877283692359924,0.4395931363105774,-0.40950801968574524,0.9978201389312744,0.3006662130355835,0.42209282517433167,-0.4956855773925781,0.9971269965171814,0.4056209623813629,0.7844532132148743,0.004961252678185701,0.9998944997787476,0.2983933389186859,0.7895939946174622,-0.004826833959668875,0.9998082518577576,0.406305193901062,0.9752858877182007,-0.240752175450325,0.8719683289527893,0.32229188084602356,0.9584882259368896,-0.2553108036518097,0.9230294823646545,0.39156848192214966,1.12437903881073,0.08738555014133453,0.05322476476430893,0.3208765983581543,1.088832974433899,0.10980383306741714,0.0493546687066555,0.3887963891029358,1.1439288854599,0.12518095970153809,0.051025424152612686,0.3166610300540924,1.105591058731079,0.153598815202713,0.04081321135163307,0.38111230731010437,1.1962496042251587,0.05687351152300835,0.01086693536490202,0.3337450921535492,1.1605538129806519,0.10399754345417023,0.009188366122543812,cat
0.3658601641654968,0.36269956827163696,-0.2654893100261688,0.999998927116394,0.3757835924625397,0.3424481153488159,-0.22728531062602997,0.9999985694885254,0.38260629773139954,0.34323850274086,-0.22711388766765594,0.9999983310699463,0.3882804214954376,0.34433165192604065,-0.22739560902118683,0.9999979734420776,0.3525488078594208,0.3425167202949524,-0.23268002271652222,0.9999988079071045,0.3449787199497223,0.3432573080062866,-0.23308515548706055,0.9999986886978149,0.33846473693847656,0.3441001772880554,-0.23318451642990112,0.9999983310699463,0.39343902468681335,0.3584521412849426,-0.0422850176692009,0.9999990463256836,0.3287208676338196,0.3570860028266907,-0.06703391671180725,0.9999995231628418,0.37802135944366455,0.3822408616542816,-0.20003458857536316,0.9999996423721313,0.34964093565940857,0.3850002586841583,-0.2077445089817047,0.9999996423721313,0.4334547519683838,0.4849238991737366,0.02352248504757881,0.9999833106994629,0.28004640340805054,0.47601261734962463,-0.04293227195739746,0.9999862909317017,0.4711233377456665,0.646369218826294,-0.16858504712581635,0.9999685287475586,0.2194577157497406,0.6301201581954956,-0.30782413482666016,0.9999721050262451,0.44575855135917664,0.4664742946624756,-0.445544958114624,0.9999361038208008,0.2788437008857727,0.45118609070777893,-0.5585916042327881,0.9999444484710693,0.43129098415374756,0.4315291941165924,-0.4923103451728821,0.9992223978042603,0.29486286640167236,0.4195481836795807,-0.6044531464576721,0.9994783997535706,0.4259227216243744,0.4239535927772522,-0.46329465508461,0.9990247488021851,0.30019301176071167,0.4061453342437744,-0.5708364844322205,0.9992727637290955,0.4298304319381714,0.43556252121925354,-0.4399910569190979,0.9992281198501587,0.2965732514858246,0.4212130308151245,-0.5489619970321655,0.9992166757583618,0.40009406208992004,0.7904367446899414,0.014529455453157425,0.9999659061431885,0.2938285768032074,0.7951062321662903,-0.014080975204706192,0.9999305009841919,0.4048672020435333,0.9909225106239319,-0.23055009543895721,0.8569146990776062,0.32266363501548767,0.9718874096870422,-0.23384948074817657,0.8927825689315796,0.39920178055763245,1.165311574935913,0.06149827688932419,0.044969700276851654,0.32587143778800964,1.1187036037445068,0.10875651240348816,0.03384346887469292,0.3976423144340515,1.1916534900665283,0.09504418075084686,0.04804600402712822,0.3205316364765167,1.1395288705825806,0.1497589349746704,0.029933858662843704,0.39326250553131104,1.2324517965316772,0.0038042538799345493,0.0071893553249537945,0.34529972076416016,1.1865475177764893,0.07846155762672424,0.005003214813768864,cat
